780,1533
612,1519
445,1503
1650,1468
1476,1450
1303,1431
1131,1416
961,1401
791,1386
624,1372
290,1343
1483,1292
1312,1277
1140,1263
970,1249
800,1236
634,1225
467,1211
301,1199
