974,941
810,938
311,934
143,934
644,934
481,934
145,797
316,794
977,794
482,793
811,794
648,793
156,655
320,651
483,648
645,647
1150,642
812,647
981,646
8,521
157,518
320,512
482,508
647,506
811,503
982,497
5,385
154,380
316,372
478,367
646,361
812,358
977,352
1148,341
151,242
314,232
478,227
644,221
807,213
971,206
146,102
308,94
473,85
638,77
802,68
966,57
1137,45
