1807,1329
1627,1320
1448,1315
1996,1178
1816,1170
1632,1162
1456,1156
1279,1149
2001,1017
1820,1009
1641,1005
1461,1001
1284,996
2004,856
1824,851
1645,848
1467,844
1289,845
2004,695
1823,692
1644,691
1469,691
1293,691
1294,538
2002,535
1822,535
1644,536
1465,535
1464,382
1642,379
1819,378
1998,376
1461,229
1636,223
1812,219
1991,215
1453,76
1628,67
