525,1512
360,1502
701,1377
536,1366
370,1357
201,1348
708,1229
544,1220
379,1213
211,1205
878,1089
717,1082
554,1075
385,1070
888,941
726,936
559,932
892,793
730,790
564,788
394,784
731,646
563,644
396,643
229,641
729,501
563,500
237,500
